,dim1,dim2,dim3,label
656,-6.2947264,25.907658,-0.20865501,0
657,1.288264,19.976744,-12.879849,2
658,-25.127054,-2.3642502,-10.165317,6
659,10.363698,16.29048,9.583418,3
660,-6.6458526,-0.7361792,-16.99008,6
661,-5.43311,-17.794683,-24.116936,4
662,-15.930437,24.275497,6.775412,0
663,-11.138047,-14.384557,-20.93688,4
664,13.7881365,8.480658,-10.87688,2
665,-5.591855,12.772086,-23.171257,6
666,-6.0007787,22.350544,-4.722948,0
667,-8.851949,28.695557,-13.205553,0
668,-17.236559,15.992754,5.232408,0
669,-11.867643,28.841917,-4.9409637,0
670,-9.927192,19.484974,19.905607,3
671,17.3087,-7.556744,-11.316552,1
672,-0.7356786,2.8112233,-19.59038,6
673,7.4443073,19.473913,-16.370733,2
674,22.682281,9.851404,-6.365935,2
675,1.2550943,24.168846,14.497488,3
676,27.112926,-8.1427355,1.0472772,1
677,-18.79665,-16.577805,-21.896847,4
678,23.652143,-8.737238,10.431766,1
679,-10.676318,11.711044,13.580949,5
680,-14.030121,-14.222472,-14.376981,4
681,-17.52323,8.21089,-23.172113,6
682,-22.076189,-21.676645,2.954742,4
683,15.812441,-27.950655,-3.084961,7
684,8.500013,21.666086,-7.5447893,2
685,11.064803,2.0094247,-0.95197505,8
686,5.08466,-29.12382,15.017308,7
687,-5.8496337,-10.814072,-5.332308,9
688,17.525873,7.9403744,-6.932782,2
689,-12.110049,28.514383,-4.847277,0
690,-20.43922,2.3524284,17.324842,5
691,17.206942,-6.939336,-10.816935,1
692,-22.33072,-23.830347,-7.6162643,4
693,11.447547,13.299306,-18.201744,2
694,8.033492,-8.056237,19.639198,8
695,5.2965226,21.389702,11.898108,3
696,22.670158,16.669762,-0.24376743,2
697,-18.273457,-16.078396,-21.442787,4
698,24.789564,-6.4911656,-12.430993,1
699,-11.526261,13.007291,15.725552,5
700,-15.506682,-12.696184,-16.696026,4
701,-17.66065,8.518161,-22.824541,6
702,-14.797426,19.934559,-0.71551013,0
703,7.05051,-29.663134,-5.627569,7
704,-16.65242,-11.443188,18.727907,9
705,11.0641165,3.5036821,-3.9158707,8
706,-24.879889,-22.057005,0.8212332,4
707,2.3790348,-14.7238865,-4.666019,9
708,9.324347,-4.8752565,18.545488,8
709,-17.111467,30.734592,-3.971495,0
710,28.98553,-3.0344687,12.179057,1
711,19.68959,-5.431223,-19.09591,1
712,-5.667744,29.538311,-9.438372,0
713,6.7508397,19.549238,-16.523607,2
714,23.773567,17.256401,-10.5568285,2
715,5.6640873,21.651892,11.099315,3
716,10.46332,24.658922,-15.587617,2
717,-15.926182,-14.877409,-19.330116,4
718,-7.5063257,-22.397877,14.539231,4
719,-10.758459,2.3586555,16.22842,5
720,21.226908,-2.700764,17.258373,8
721,-10.563821,9.395149,-26.871645,6
722,-12.977223,-1.2140036,18.223885,5
723,13.587369,-27.996273,-6.826742,7
724,9.207746,-30.601908,11.651294,7
725,11.213324,2.2638984,-1.8348817,8
726,5.7708545,-6.333255,20.059654,8
727,-1.8491195,-10.279161,-5.418025,9
728,19.40572,-21.171011,-0.12299364,7
729,-18.305214,-15.960945,-21.138994,4
730,9.732273,-14.080319,5.9563556,7
731,5.73325,21.568785,11.158137,3
732,23.720322,16.403967,-4.002412,2
733,-14.347443,32.071087,-5.10387,0
734,3.054417,-5.4025383,17.344555,8
735,-10.240879,9.00881,-25.801031,6
736,5.4743247,-0.32319736,19.495802,8
737,-7.705331,9.732951,-25.03758,6
738,24.811775,-2.2486103,22.064035,1
739,-17.241978,10.654854,-21.148409,6
740,6.3912396,2.5355306,12.449738,8
741,-5.201158,-10.50793,-6.4776354,9
742,-26.988192,-12.561173,-9.947693,4
743,-13.999055,30.74242,-7.071659,0
744,-6.32324,-19.087841,-0.82684845,9
745,-10.151724,30.195446,-8.304812,0
746,-8.120668,-22.508247,-3.9299858,4
747,17.287205,-5.5143175,-16.891657,1
748,-21.062986,3.7507546,15.449333,5
749,-12.81048,-15.818599,-25.252094,4
750,7.0407987,-24.08739,9.012021,7
751,-9.923277,9.769101,12.701277,5
752,1.2554035,10.181589,23.116152,3
753,13.44332,-27.020042,-8.565297,7
754,-5.794314,-26.277977,-9.917246,4
755,0.079722054,-9.301718,-7.5210047,9
756,-0.4956656,-5.1264486,12.851419,8
757,-6.4048886,10.468339,6.8537073,5
758,5.562432,-1.4853939,11.439414,8
759,-10.491487,10.975766,-25.656473,6
760,-4.030123,6.660575,23.263723,3
761,6.383737,1.4688619,0.6193794,8
762,-21.22974,-3.4293604,-16.840895,6
763,-6.2232375,-9.035409,3.4128428,9
764,-13.5538845,-17.519173,17.281265,9
765,22.035463,-0.20588341,-10.251194,1
766,7.007307,-2.2996075,10.725257,8
767,3.1059299,24.147667,15.202389,3
768,-17.829762,9.80148,19.481655,5
769,7.8805394,2.5919993,1.143274,8
770,-29.96289,2.1827955,-10.552084,6
771,-10.604816,8.946183,6.840249,5
772,-0.85608065,-8.662216,-0.79833156,9
773,12.587168,-26.560596,0.9139426,7
774,3.3003106,24.927896,-12.206889,2
775,-3.554121,11.051658,1.4118701,5
776,-4.2225146,20.315022,2.2812881,0
777,5.460075,2.7510762,1.1182675,8
778,-12.185801,-16.414928,19.685791,5
779,19.744898,-1.3412848,-14.136535,1
780,27.76245,2.1995447,14.974769,1
781,-14.022371,30.821983,-7.0742,0
782,-8.8853,-6.603984,1.4234133,9
783,19.598312,-1.4015743,-13.793191,1
784,12.459392,2.9228427,10.471133,8
785,-10.443473,8.742706,-25.924702,6
786,8.104229,-24.17084,10.730389,7
787,-18.230658,29.251577,-5.570409,0
788,-17.4768,-10.969575,-10.035489,9
789,2.9426565,24.341309,14.649889,3
790,-27.100725,22.764727,-3.532226,0
791,9.169277,1.1272851,1.1896222,8
792,0.29746786,-3.2682536,20.001575,8
793,0.41501233,-9.262062,-4.5943193,9
794,0.33560023,5.2544537,-21.377132,6
795,18.724003,-23.613443,-5.1519194,7
796,15.042415,4.9278593,9.593215,8
797,-14.3499975,-21.50684,-19.184875,4
798,12.530007,-26.735943,11.009345,7
799,-10.968288,11.902975,12.959119,5
800,-11.452692,-16.175955,1.7999879,9
801,9.507958,18.13005,-17.123764,2
802,-16.141369,-0.89875174,-19.714762,6
803,18.47842,-24.135109,-5.6352725,7
804,-27.411991,-18.20665,-4.356892,4
805,-10.994218,12.105504,12.918911,5
806,-8.384945,-16.156385,1.8957564,9
807,12.538569,14.930252,-16.570383,2
808,8.291616,13.988132,30.041468,3
809,22.788445,0.5548842,-10.949663,1
810,-15.094981,-3.2897687,-14.363473,6
811,5.894886,21.775755,11.396505,3
812,-8.420482,-20.051292,6.0038667,9
813,11.195484,12.47013,-17.831577,2
814,22.596527,18.812908,-7.254441,2
815,-11.749371,11.209084,14.369667,5
816,-13.213128,1.813091,-24.595936,6
817,13.127548,2.946109,0.65015304,8
818,-17.503397,25.713694,4.6383696,0
819,15.910226,-30.380873,1.1250007,7
820,5.4383297,-28.287567,15.960582,7
821,13.765138,-3.0729022,-15.795253,1
822,3.2805157,-19.076803,-7.847637,9
823,8.056741,0.2618582,0.65196204,8
824,10.235902,-21.534971,12.137244,7
825,-9.105844,28.856686,-8.78516,0
826,-18.554605,-12.200967,15.121131,9
827,-1.1648128,-11.351893,-10.570634,9
828,-31.775934,-14.11563,-0.105376534,4
829,-7.7105823,8.653186,-23.601849,6
830,26.013739,14.586062,-3.338566,2
831,6.739788,3.2483592,2.5879536,8
832,-14.473223,14.239543,12.1316,5
833,22.400236,0.057101935,-10.755318,1
834,-14.758205,-18.08043,-7.506326,4
835,21.508507,0.23908077,-11.908195,1
836,-14.634758,4.1943455,15.582431,5
837,-10.115554,11.519718,13.428268,5
838,28.542978,-14.077607,5.3972654,1
839,16.102,-25.922663,-3.1790972,7
840,5.1412616,25.489614,22.39051,3
841,-12.328485,7.2026978,-26.811705,6
842,-29.660467,-11.449108,-3.7777903,4
843,7.227529,20.505272,9.034765,3
844,5.804454,28.488098,-14.496868,2
845,-10.4875145,11.917786,13.043449,5
846,-6.721939,-6.4656987,-15.992375,6
847,-16.806768,-16.262009,-18.677153,4
848,-27.303385,-18.435823,1.5251628,4
849,-4.051317,28.026363,-5.7234764,0
850,-14.308138,-10.174429,-11.046203,4
851,-17.907217,-15.839913,-20.494808,4
852,-5.5781546,2.9689095,-25.847181,6
853,13.125335,-26.207493,-4.702611,7
854,-14.433851,-11.053687,4.003748,2
855,-18.050549,-16.227962,-21.007668,4
856,10.265632,15.249744,23.915192,3
857,2.9478247,21.44953,9.592377,3
858,10.214109,-6.0732594,2.7272465,8
859,-9.738761,26.565302,-8.464678,0
860,-13.763559,27.687185,-1.7920814,0
861,5.911974,21.729765,11.472793,3
862,15.188077,12.935899,-6.6410227,2
863,12.522788,10.758427,-18.071495,2
864,6.589102,-19.007755,-7.9872413,9
865,9.224438,3.494253,0.2610595,8
866,12.022497,19.689447,0.03728119,2
867,5.64809,21.220467,11.7930155,3
868,11.629607,-32.39039,8.451752,7
869,-9.824007,31.103489,-5.338941,0
870,20.387213,1.2490077,21.776808,1
871,23.189987,-0.9887922,-14.874295,1
872,-20.81195,13.075124,0.23188218,0
873,6.498333,26.12475,-11.002386,2
874,-1.3734924,20.797943,19.379349,3
875,-2.788331,7.983634,22.684555,3
876,8.572859,-6.512753,18.582453,8
877,-21.325043,-20.162674,-10.558065,4
878,11.888818,13.476399,24.227669,3
879,-0.8981123,5.255215,-3.9107518,5
880,14.206956,-27.099503,-2.737348,7
881,-10.322126,3.7578707,-20.352322,6
882,-29.445953,-14.034059,-2.6856139,4
883,5.810784,-33.59887,3.2375424,7
884,20.712708,-20.161459,2.9429226,7
885,10.002557,-0.05093802,-1.2196269,8
886,-17.356913,7.5094347,19.073935,5
887,-0.83744246,-8.526227,-1.5629659,9
888,5.98405,-21.727844,1.1175996,7
889,-11.624726,26.893806,-12.536453,0
890,5.8816442,16.200092,28.10998,3
891,22.025696,-1.5494591,-15.089764,1
892,-6.9049635,2.7651598,-21.494684,6
893,-2.4925342,22.062881,-13.256463,2
894,-6.7076316,-23.360117,-10.942808,4
895,1.1667963,10.991603,15.408502,3
896,-12.398163,-15.648435,-23.71855,4
897,-16.740376,-13.513989,-20.36027,4
898,10.463701,-15.0406685,5.3702984,7
899,-1.2546165,8.537302,-2.4144075,5
900,-3.2557666,-21.194262,-2.1999755,9
901,-10.067929,7.7140226,-24.52775,6
902,-13.643552,21.674442,-4.32588,9
903,-7.427818,28.555668,-9.493092,0
904,8.109118,-28.309536,11.002457,7
905,16.133747,-6.6823306,-16.09933,1
906,-19.945139,-17.727541,1.5143397,4
907,5.1072717,25.129803,-17.511023,2
908,1.5009534,-31.609196,13.476563,7
909,1.7683457,15.530432,12.40848,3
910,-24.989292,7.774724,-18.734232,6
911,13.402125,-29.488092,-6.517357,7
912,-17.31054,3.79959,4.7669992,5
913,7.019382,1.5628372,-5.7721996,8
914,-24.972971,-18.207396,-6.092171,4
915,-3.3067667,6.605705,-3.6106086,5
916,-3.505209,5.2859936,17.02209,5
917,1.2801272,19.998032,-18.219868,2
918,15.405303,-13.948296,-0.060769614,7
919,20.674744,-2.525244,-16.146584,1
920,25.179,-0.59665257,1.7768292,1
921,-3.6963892,5.3028765,-2.2867975,5
922,-2.003215,-1.6885257,-24.9753,6
923,6.778105,-0.36088526,-0.13691536,8
924,-13.247003,2.6960337,23.750168,5
925,6.1127553,-2.7829905,1.45388,8
926,-28.007431,-22.408684,-2.3044977,4
927,-9.470816,27.74461,-4.1155825,0
928,16.319815,-30.326382,-0.016556937,7
929,-1.6744732,-7.292746,-0.61550754,9
930,0.9046802,-8.569043,-5.282925,9
931,-0.23857953,20.920761,-16.995687,2
932,-8.778797,-14.294575,12.511339,9
933,9.428458,-33.315212,-7.7940507,7
934,17.317188,-33.676147,-0.9791126,7
935,7.244398,3.982441,-9.556661,8
936,12.364986,-20.420162,11.476819,7
937,-11.280287,-16.442907,-22.18299,4
938,24.032354,13.703959,0.786852,2
939,-3.5448039,9.605139,-26.468622,6
940,-15.189885,-12.937085,7.031763,9
941,21.545431,-1.5026318,-17.356525,1
942,5.9903474,-35.820507,5.4521613,7
943,-4.932597,27.793259,-8.894281,0
944,-20.801182,4.6836476,-14.4189,6
945,-8.634452,-17.489664,-15.794667,4
946,16.87194,17.136686,4.192077,2
947,-2.5136864,4.277909,-5.6526637,5
948,15.268834,-14.462207,-0.08692159,7
949,-10.279453,25.029425,-7.899746,0
950,11.784024,-14.583262,4.140913,7
951,18.320389,-3.5071974,-18.258986,1
952,-8.74112,24.143091,5.169929,0
953,8.298101,10.559628,17.808744,3
954,12.980245,-14.874182,0.5664291,7
955,-6.782831,8.004273,-25.754353,6
956,-14.033782,12.432096,13.472924,5
957,-5.8064203,28.300287,-6.947756,0
958,-7.607255,0.6110744,-15.178171,6
959,16.675426,-3.0101864,-12.679149,1
960,-17.068789,0.089864306,12.073727,5
961,20.085663,-0.12179176,-17.288008,1
962,8.5872,-30.769875,4.1106486,7
963,12.224195,0.9779406,0.30958894,8
964,-12.364561,8.90963,-0.42865583,5
965,-11.37279,31.801682,-6.9145494,0
966,-4.182378,5.26173,31.045326,3
967,-16.603792,-13.584081,-20.46295,4
968,13.33306,-15.298576,8.061789,7
969,15.191676,-33.37491,-1.4090366,7
970,-17.290728,8.174204,22.981062,5
971,11.718771,-32.793716,-7.474179,7
972,0.69937176,-4.445735,9.050129,8
973,-6.614908,8.505329,-25.85094,6
974,3.4987788,-8.807933,20.228567,9
975,-1.1478043,20.283442,14.997858,3
976,5.7057867,-3.0324514,8.662758,8
977,-5.709211,9.914659,-26.846775,6
978,25.751871,3.388356,19.40848,1
979,-5.6878157,28.141846,-7.202781,0
980,-3.3573422,-21.248955,-1.3957229,9
981,14.422686,-30.69567,-5.8332024,7
982,22.944159,4.470779,7.1730957,1
983,8.268258,10.489471,17.793482,3
984,-24.087605,18.530447,5.605258,0
985,-3.2179475,7.2342825,-1.8060966,5
986,-25.578661,1.1907693,-14.087672,6
987,-14.782085,-15.705747,-22.59767,4
988,-21.14951,-14.124373,-10.884907,4
989,4.08637,22.273808,-17.437399,2
990,-27.963314,-11.957337,-4.6745706,4
991,-18.789476,-15.929266,-22.686396,4
992,-6.099073,26.32461,20.11869,3
993,21.111166,-1.4462858,-17.605677,1
994,7.3908105,-32.830948,8.571874,7
995,8.964039,-33.1222,-7.172212,7
996,-6.0790143,-3.5437083,-24.343956,6
997,-7.7314095,28.456308,-9.418959,0
998,-3.7825577,23.898449,18.318043,3
999,-4.1749034,9.583374,-26.371975,6
1000,-9.055902,24.460203,5.190499,0
1001,9.917905,-28.934061,-7.152962,7
1002,26.329557,-8.56328,15.226565,1
1003,16.58697,-0.23393212,-17.735092,1
1004,-17.745022,-26.634037,1.0067021,4
1005,-1.5290657,-7.0716443,-7.9950833,9
1006,-16.191824,-20.42209,-4.1730666,4
1007,9.326564,10.15412,17.858852,3
1008,-23.352108,-20.335413,-12.562115,4
1009,8.306047,3.8304179,-8.749566,8
1010,3.9536943,22.631466,-9.288972,2
1011,-1.7661325,20.332888,-16.356386,2
1012,31.295946,-7.162667,-0.1958721,1
1013,6.8929944,1.5139738,-6.2826557,8
1014,0.670063,-26.613335,11.771858,7
1015,-13.001468,31.53565,-8.1445465,0
1016,6.162376,2.2711272,12.532205,8
1017,22.315353,-2.5485146,-18.399517,1
1018,-14.024248,15.416394,2.1868317,0
1019,1.9739746,-34.230434,0.3721896,7
1020,-0.5415588,0.07888597,-21.467173,6
1021,4.3178005,19.165184,16.610445,3
1022,17.897608,-23.469788,4.3650417,7
1023,9.439876,-33.24897,-7.7922077,7
1024,-17.104225,-1.7050781,18.602623,5
1025,12.90921,3.9610748,2.9624825,8
1026,8.115788,0.4928515,12.609379,8
1027,1.1716157,-15.659757,-11.908416,9
1028,-24.591599,16.815968,-0.940131,0
1029,-12.905297,31.489246,-8.580764,0
1030,9.703087,13.396228,-18.503508,4
1031,17.910961,-10.625114,-12.423778,1
1032,12.792057,11.035746,11.967932,5
1033,0.68707,16.58742,-14.563705,2
1034,8.04838,22.85331,-8.575952,2
1035,3.3598838,7.965732,7.0563664,3
1036,4.216327,-10.599679,-14.630035,9
1037,-9.120831,-13.576797,-19.096003,4
1038,-9.258585,-10.017453,11.048851,9
1039,-5.3250737,9.627964,4.2016783,5
1040,-26.694715,22.518883,1.3658292,0
1041,-4.3425093,8.744139,-23.347092,6
1042,11.312811,-21.052809,11.992786,7
1043,7.7735457,-31.891485,-6.1313562,7
1044,27.497993,-14.479065,-0.4499189,1
1045,4.4082494,7.106509,11.3849325,8
1046,-19.619923,20.761822,8.39396,0
1047,14.170939,11.445786,-9.924425,2
1048,11.673721,25.617535,-12.724792,2
1049,-19.513945,32.04539,-1.5779295,0
1050,-22.282011,-12.739295,-2.494827,4
1051,18.46112,-8.000598,-16.27725,1
1052,28.703962,-2.794503,11.555367,1
1053,0.18831818,16.55199,-15.09608,2
1054,7.2428575,-33.74067,6.296613,7
1055,3.6984365,16.57454,6.722822,3
1056,-7.1647806,-16.821354,2.1143334,9
1057,16.218458,-24.602787,-9.822736,7
1058,24.681396,12.141101,-2.172357,2
1059,11.304243,4.3824897,8.874691,8
1060,24.784922,-10.840935,8.310987,1
1061,5.6034884,-12.097338,-8.32683,9
1062,-13.638544,5.7552366,7.822338,5
1063,8.5722065,-6.866902,8.595089,8
1064,6.39688,-3.4421933,21.027246,8
1065,27.996529,-7.8367467,-10.441738,1
1066,3.062898,-12.008106,-14.642664,9
1067,3.1536946,4.348194,14.18233,8
1068,4.34956,26.18735,24.092907,3
1069,12.145827,-1.5046589,-17.299803,1
1070,-1.0334209,1.6738137,-27.193533,6
1071,-6.8022733,10.1316,3.5513988,5
1072,8.454493,-26.797243,7.5844293,7
1073,-10.38217,-13.221935,-19.282919,4
1074,21.803904,17.295248,2.055116,2
1075,-12.698278,21.724855,-16.437433,7
1076,-12.76761,17.073408,6.3032165,0
1077,5.3336444,12.599005,10.739763,3
1078,-23.763113,23.231606,-2.267753,0
1079,23.51729,-3.8981483,-6.8076296,4
1080,27.079357,-3.8236058,-7.312657,1
1081,22.464546,-14.293263,-10.309889,1
1082,15.78359,-26.107534,-6.217939,7
1083,-8.646027,-6.4751663,2.8188734,9
1084,29.245722,1.12616,5.79768,1
1085,22.435587,-3.7341967,-18.518429,1
1086,10.969149,-3.6004736,18.910736,8
1087,-5.1761246,9.744482,7.72631,5
1088,3.9298446,-16.743767,-3.7150214,7
1089,-1.2899085,8.757658,-1.5476698,5
1090,-19.956758,25.03271,-2.8728657,0
1091,-13.533824,12.458721,-18.445896,6
1092,-12.8339615,0.545945,-24.547392,6
1093,-20.334225,28.864708,-3.9693625,0
1094,-14.007526,-7.3952103,-3.7024064,4
1095,21.824305,-12.123591,-13.279397,1
1096,26.366749,19.573685,-7.11505,2
1097,-0.8807472,22.500334,7.7545023,3
1098,-14.684738,-16.545002,-5.4986625,4
1099,-7.154493,-18.422308,-21.029228,4
1100,-2.0050433,-1.6126814,-24.830694,6
1101,7.675922,-1.1366578,6.977101,8
1102,-26.421906,19.998127,-2.7727509,0
1103,1.1412228,-10.081969,-1.6726577,9
1104,-5.7093115,6.4168334,14.606366,5
1105,3.8483505,0.07980075,11.878602,8
1106,19.13738,-19.565016,-2.3591995,7
1107,-12.948342,30.719524,-4.9466677,0
1108,-5.0908585,9.1069565,25.262974,3
1109,-4.634781,11.084292,2.4000354,5
1110,-16.099302,-24.05504,2.632557,4
1111,-3.2343671,11.434334,-1.2799345,5
1112,-3.3297205,-16.815104,5.683324,9
1113,-6.166179,5.27251,-21.737646,6
1114,9.427997,-32.398212,7.7496004,7
1115,17.036924,-2.1627738,-17.061428,1
1116,-10.906874,-11.569272,6.766696,9
1117,-3.1998184,6.3394823,-24.10989,6
1118,30.055344,2.5157018,-0.94162995,1
1119,4.933956,14.856822,9.747573,3
1120,5.680209,-5.340903,24.527237,8
1121,4.021146,16.664965,5.427873,3
1122,-1.9422442,-15.118785,-2.8799868,9
1123,11.492814,-0.105094366,-16.72969,1
1124,4.5415015,26.25367,-16.290459,2
1125,9.550179,-32.296124,-7.491437,7
1126,15.128487,-15.071119,1.0719415,7
1127,-12.734507,21.78276,-16.408262,7
1128,-14.079678,16.171793,3.1757462,0
1129,3.3148406,15.726257,-15.812249,2
1130,4.652103,10.772519,24.724182,3
1131,17.168789,-4.731737,-19.272438,1
1132,30.170048,2.760751,1.9176853,1
1133,-8.727149,-13.601457,-19.658598,4
1134,13.709078,27.324501,-13.32238,2
1135,-4.0944853,11.290066,3.1245852,5
1136,-9.371916,0.09683154,-27.873959,6
1137,-9.906408,32.17024,-2.2621663,0
1138,2.1626778,-21.404926,-0.72005194,9
1139,-4.2886276,11.544814,-21.263021,6
1140,8.311371,9.680907,-18.614502,2
1141,2.5946362,-0.08229717,16.428701,8
1142,-6.024406,-9.527164,2.3849611,9
1143,25.998558,14.5900545,-0.54148096,2
1144,10.109085,11.045517,24.8749,3
1145,2.9236274,19.569971,17.901752,3
1146,-3.2317107,-0.0110071115,-17.232912,6
1147,-2.5989413,-6.8271,0.861948,9
1148,-0.6595521,-21.496918,-11.532226,1
1149,-10.979709,-13.498461,-10.107443,4
1150,-2.4710042,19.769604,23.44084,3
1151,3.253427,8.472241,15.07918,3
1152,-16.25836,21.72976,1.7562982,0
1153,14.338445,-24.951033,-11.506143,7
1154,13.225064,-16.596966,2.2468746,7
1155,16.411547,-2.615849,-20.1554,1
1156,13.900282,-24.935045,8.355623,7
1157,9.554244,-32.505245,-7.575333,7
1158,0.28711966,6.347101,29.02018,3
1159,-6.696582,9.707012,-23.279741,6
1160,-31.31404,-17.895464,-0.21929961,4
1161,-0.7583209,-11.083391,-5.836265,9
1162,-11.926895,7.3564296,24.13633,5
1163,-9.671691,-14.03491,-20.962938,4
1164,-21.130594,-24.825724,-3.7989404,4
1165,-1.518905,17.57978,-18.296082,2
1166,11.712831,-20.828314,12.106258,7
1167,4.065171,-9.8211155,-8.812034,9
1168,-6.310308,23.50597,2.180641,0
1169,2.1563473,-13.379109,-5.4392877,9
1170,-1.3966163,1.501321,17.723898,8
1171,-9.514762,-15.412367,-19.864046,4
1172,-22.511362,-16.90142,-1.0666237,4
1173,2.003588,-11.918397,-9.122699,9
1174,22.825155,-3.3705769,5.391349,1
1175,4.804685,17.011639,-12.523677,2
1176,-26.670036,-14.961343,-9.807256,4
1177,-5.3252373,-10.138488,0.3187071,9
1178,7.459165,25.8247,18.622774,3
1179,-5.4729156,25.0425,-6.3714495,0
1180,-12.423791,-10.3940525,-7.5613103,4
1181,22.47667,-1.0992943,-7.3912864,1
1182,1.9305058,3.4921756,-22.654005,6
1183,10.520892,14.344405,-15.526934,2
1184,-9.973172,11.872653,-19.270943,6
1185,1.9331857,17.871916,8.657963,3
1186,4.6458297,-27.184984,11.332165,7
1187,-23.154129,-18.073118,-12.424946,4
1188,15.675392,16.930893,-9.963886,2
1189,-19.24655,3.4901907,-21.391308,6
1190,-29.352615,4.7698517,-11.884473,6
1191,11.203527,-28.341938,2.6140504,7
1192,24.387579,0.13046227,17.158764,1
1193,3.1231835,-0.5649357,-2.4881268,8
1194,-17.031857,-15.801825,15.184276,9
1195,-3.915048,26.146582,-5.491695,0
1196,-30.927692,-17.950806,-0.25683042,4
1197,24.352993,-1.0378331,-5.9474773,1
1198,-20.606274,-21.134634,1.3130401,4
1199,15.310077,18.256746,-12.713088,2
1200,29.660505,-13.431167,2.8106952,1
1201,3.3476944,0.3008399,7.524698,3
1202,-12.410827,8.210419,-22.225502,6
1203,-13.342338,-25.436369,-11.683263,4
1204,-13.883043,0.24982929,-23.910105,6
1205,12.790758,-25.217356,-7.404695,7
1206,-12.544599,0.6955914,19.15216,5
1207,2.4973426,3.147456,5.7538667,8
1208,7.9127774,-31.104464,10.002282,7
1209,-12.915318,23.235846,-9.431506,0
1210,-16.214605,4.467629,15.7410555,5
1211,21.717047,-2.9659858,-9.776199,1
1212,-25.645193,-24.323599,-1.404405,4
1213,19.813713,11.905391,-15.671142,2
1214,3.9174082,2.5373158,3.3114371,8
1215,-17.148804,-18.488564,-16.878727,4
1216,0.7707974,-25.856766,7.9348574,7
1217,11.749297,-27.316902,0.47391534,7
1218,3.33508,25.614845,19.75275,3
1219,5.5950236,6.3530097,-9.429132,8
1220,-22.340492,-12.4172735,-2.4713974,4
1221,-5.127016,-7.932947,-2.699322,9
